task_id,scenario,seed,model,proposal_state,proposal_choice,protected_oracle_choice,presented_order,max_weighted_loss,actual_proposal_protected_loss,actual_proposal_violation,response_valid,format_normalized,reported_proposal_choice,reported_proposal_protected_loss,reported_threshold,reported_proposal_violation,recommended_policy_id,reported_recommended_protected_loss,certificate_fields_valid,valid_repair_certificate,error
objective-polarized-95023,polarized,95023,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_100"", ""p_pos_150"", ""p_neg_150"", ""p_neg_100"", ""p_pos_050"", ""p_000"", ""p_neg_050""]",0.750003,0.001821,False,True,True,p_neg_100,0.001821,0.750003,False,p_neg_100,0.001821,True,False,
objective-polarized-95024,polarized,95024,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_neg_150"", ""p_pos_100"", ""p_pos_150"", ""p_pos_050""]",0.752275,0.503031,False,True,True,p_pos_050,0.503031,0.752275,False,p_pos_050,0.503031,True,False,
objective-polarized-95024,polarized,95024,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_neg_100,p_pos_050,"[""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_neg_150"", ""p_pos_100"", ""p_pos_150"", ""p_pos_050""]",0.752275,2.00076,True,True,True,p_neg_100,2.00076,0.752275,True,p_pos_100,0.055137,True,True,
objective-polarized-95024,polarized,95024,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_neg_150"", ""p_pos_100"", ""p_pos_150"", ""p_pos_050""]",0.752275,0.055137,False,True,True,p_pos_100,0.055137,0.752275,False,p_pos_100,0.055137,True,False,
objective-polarized-95025,polarized,95025,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_150"", ""p_pos_100"", ""p_neg_050"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_neg_100""]",0.757264,0.509662,False,True,True,p_neg_050,0.509662,0.757264,False,p_neg_100,0.098769,True,False,
objective-polarized-95025,polarized,95025,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_pos_100,p_neg_050,"[""p_pos_150"", ""p_pos_100"", ""p_neg_050"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_neg_100""]",0.757264,2.002437,True,True,True,p_pos_100,2.002437,0.757264,True,p_neg_100,0.098769,True,True,
objective-polarized-95025,polarized,95025,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_150"", ""p_pos_100"", ""p_neg_050"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_neg_100""]",0.757264,0.098769,False,True,True,p_neg_100,0.098769,0.757264,False,p_neg_100,0.098769,True,False,
objective-polarized-95026,polarized,95026,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_neg_150"", ""p_000"", ""p_pos_100"", ""p_pos_150"", ""p_neg_100"", ""p_pos_050"", ""p_neg_050""]",0.755311,0.507069,False,True,True,p_pos_050,0.507069,0.755311,False,p_pos_050,0.507069,True,False,
objective-polarized-95026,polarized,95026,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_neg_100,p_pos_050,"[""p_neg_150"", ""p_000"", ""p_pos_100"", ""p_pos_150"", ""p_neg_100"", ""p_pos_050"", ""p_neg_050""]",0.755311,2.001779,True,True,True,p_neg_100,2.001779,0.755311,True,p_pos_100,0.084375,True,True,
objective-polarized-95026,polarized,95026,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_neg_150"", ""p_000"", ""p_pos_100"", ""p_pos_150"", ""p_neg_100"", ""p_pos_050"", ""p_neg_050""]",0.755311,0.084375,False,True,True,p_pos_100,0.084375,0.755311,False,p_pos_100,0.084375,True,False,
objective-polarized-95027,polarized,95027,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_150"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_neg_150"", ""p_neg_100"", ""p_000""]",0.751232,0.501643,False,True,True,p_neg_050,0.501643,0.751232,False,p_neg_100,0.040562,True,False,
objective-polarized-95027,polarized,95027,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_pos_100,p_neg_050,"[""p_pos_150"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_neg_150"", ""p_neg_100"", ""p_000""]",0.751232,2.000411,True,True,True,p_pos_100,2.000411,0.751232,True,p_neg_100,0.040562,True,True,
objective-polarized-95027,polarized,95027,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_150"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_neg_150"", ""p_neg_100"", ""p_000""]",0.751232,0.040562,False,True,True,p_neg_100,0.040562,0.751232,False,p_neg_100,0.040562,True,False,
objective-polarized-95028,polarized,95028,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_neg_150"", ""p_pos_050"", ""p_000"", ""p_pos_100"", ""p_pos_150"", ""p_neg_100"", ""p_neg_050""]",0.750537,0.500716,False,True,True,p_pos_050,0.500716,0.750537,False,p_pos_100,0.026769,True,False,
objective-polarized-95028,polarized,95028,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_neg_100,p_pos_050,"[""p_neg_150"", ""p_pos_050"", ""p_000"", ""p_pos_100"", ""p_pos_150"", ""p_neg_100"", ""p_neg_050""]",0.750537,2.000179,True,True,True,p_neg_100,2.000179,0.750537,True,p_pos_100,0.026769,True,True,
objective-polarized-95028,polarized,95028,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_neg_150"", ""p_pos_050"", ""p_000"", ""p_pos_100"", ""p_pos_150"", ""p_neg_100"", ""p_neg_050""]",0.750537,0.026769,False,True,True,p_pos_100,0.026769,0.750537,False,p_pos_100,0.026769,True,False,
objective-polarized-95029,polarized,95029,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_neg_150"", ""p_pos_050"", ""p_pos_100"", ""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_neg_100""]",0.750735,0.50098,False,True,True,p_neg_050,0.50098,0.750735,False,p_neg_100,0.031318,True,False,
objective-polarized-95029,polarized,95029,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_pos_100,p_neg_050,"[""p_neg_150"", ""p_pos_050"", ""p_pos_100"", ""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_neg_100""]",0.750735,2.000245,True,True,True,p_pos_100,2.000245,0.750735,True,p_neg_100,0.031318,True,True,
objective-polarized-95029,polarized,95029,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_neg_150"", ""p_pos_050"", ""p_pos_100"", ""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_neg_100""]",0.750735,0.031318,False,True,True,p_neg_100,0.031318,0.750735,False,p_neg_100,0.031318,True,False,
objective-polarized-95030,polarized,95030,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_000"", ""p_neg_050"", ""p_pos_150"", ""p_pos_050"", ""p_pos_100"", ""p_neg_100"", ""p_neg_150""]",0.750509,0.500678,False,True,True,p_pos_050,0.500678,0.750509,False,p_pos_100,0.026053,True,False,
objective-polarized-95030,polarized,95030,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_neg_100,p_pos_050,"[""p_000"", ""p_neg_050"", ""p_pos_150"", ""p_pos_050"", ""p_pos_100"", ""p_neg_100"", ""p_neg_150""]",0.750509,2.00017,True,True,True,p_neg_100,2.00017,0.750509,True,p_pos_100,0.026053,True,True,
objective-polarized-95030,polarized,95030,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_000"", ""p_neg_050"", ""p_pos_150"", ""p_pos_050"", ""p_pos_100"", ""p_neg_100"", ""p_neg_150""]",0.750509,0.026053,False,True,True,p_pos_100,0.026053,0.750509,False,p_pos_100,0.026053,True,False,
objective-polarized-95031,polarized,95031,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_150"", ""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150""]",0.750856,0.501141,False,True,True,p_neg_050,0.501141,0.750856,False,p_neg_100,0.033802,True,False,
objective-polarized-95031,polarized,95031,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_pos_100,p_neg_050,"[""p_pos_150"", ""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150""]",0.750856,2.000286,True,True,True,p_pos_100,2.000286,0.750856,True,p_neg_100,0.033802,True,True,
objective-polarized-95031,polarized,95031,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_150"", ""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150""]",0.750856,0.033802,False,True,True,p_neg_100,0.033802,0.750856,False,p_neg_100,0.033802,True,False,
objective-fragmented-95000,fragmented,95000,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_pos_150"", ""p_neg_050"", ""p_neg_100"", ""p_pos_050"", ""p_neg_150"", ""p_pos_100"", ""p_000""]",0.75093,0.50124,False,True,True,p_pos_050,0.50124,0.75093,False,p_pos_100,0.035236,True,False,
objective-fragmented-95000,fragmented,95000,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_pos_050,"[""p_pos_150"", ""p_neg_050"", ""p_neg_100"", ""p_pos_050"", ""p_neg_150"", ""p_pos_100"", ""p_000""]",0.75093,1.000621,True,True,True,p_000,1.000621,0.75093,True,p_pos_100,0.035236,True,True,
objective-fragmented-95000,fragmented,95000,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_pos_150"", ""p_neg_050"", ""p_neg_100"", ""p_pos_050"", ""p_neg_150"", ""p_pos_100"", ""p_000""]",0.75093,0.035236,False,True,True,p_pos_100,0.035236,0.75093,False,p_pos_100,0.035236,True,False,
objective-fragmented-95001,fragmented,95001,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_neg_100"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_pos_050""]",0.752717,0.503619,False,True,True,p_neg_050,0.503619,0.752717,False,p_neg_100,0.060271,True,False,
objective-fragmented-95001,fragmented,95001,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_neg_100"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_pos_050""]",0.752717,1.001815,True,True,True,p_000,1.001815,0.752717,True,p_neg_050,0.503619,True,True,
objective-fragmented-95001,fragmented,95001,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_neg_100"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_pos_050""]",0.752717,0.060271,False,True,True,p_neg_100,0.060271,0.752717,False,p_neg_100,0.060271,True,False,
objective-fragmented-95002,fragmented,95002,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_neg_100"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_pos_150"", ""p_neg_050"", ""p_pos_100""]",0.752656,0.503539,False,True,True,p_pos_050,0.503539,0.752656,False,p_pos_100,0.059599,True,False,
objective-fragmented-95002,fragmented,95002,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_pos_050,"[""p_neg_100"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_pos_150"", ""p_neg_050"", ""p_pos_100""]",0.752656,1.001774,True,True,True,p_000,1.001774,0.752656,True,p_pos_100,0.059599,True,True,
objective-fragmented-95002,fragmented,95002,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_neg_100"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_pos_150"", ""p_neg_050"", ""p_pos_100""]",0.752656,0.059599,False,True,True,p_pos_100,0.059599,0.752656,False,p_pos_050,0.503539,True,False,
objective-fragmented-95003,fragmented,95003,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_neg_100"", ""p_neg_050"", ""p_pos_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150"", ""p_000""]",0.7528,0.503729,False,True,True,p_neg_050,0.503729,0.7528,False,p_neg_100,0.061181,True,False,
objective-fragmented-95003,fragmented,95003,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_neg_100"", ""p_neg_050"", ""p_pos_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150"", ""p_000""]",0.7528,1.00187,True,True,True,p_000,1.00187,0.7528,True,p_neg_100,0.061181,True,True,
objective-fragmented-95003,fragmented,95003,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_neg_100"", ""p_neg_050"", ""p_pos_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150"", ""p_000""]",0.7528,0.061181,False,True,True,p_neg_100,0.061181,0.7528,False,p_neg_100,0.061181,True,False,
objective-fragmented-95004,fragmented,95004,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_000"", ""p_pos_050"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050"", ""p_neg_100"", ""p_pos_150""]",0.756134,0.508161,False,True,True,p_pos_050,0.508161,0.756134,False,p_pos_100,0.090709,True,False,
objective-fragmented-95004,fragmented,95004,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_pos_050,"[""p_000"", ""p_pos_050"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050"", ""p_neg_100"", ""p_pos_150""]",0.756134,1.004106,True,True,True,p_000,1.004106,0.756134,True,p_pos_100,0.090709,True,True,
objective-fragmented-95004,fragmented,95004,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_000"", ""p_pos_050"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050"", ""p_neg_100"", ""p_pos_150""]",0.756134,0.090709,False,True,True,p_pos_100,0.090709,0.756134,False,p_pos_100,0.090709,True,False,
objective-fragmented-95005,fragmented,95005,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_000"", ""p_neg_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_050"", ""p_neg_100"", ""p_pos_150""]",0.750698,0.50093,False,True,True,p_pos_050,0.50093,0.750698,False,p_pos_100,0.030508,True,False,
objective-fragmented-95005,fragmented,95005,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_pos_050,"[""p_000"", ""p_neg_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_050"", ""p_neg_100"", ""p_pos_150""]",0.750698,1.000465,True,True,True,p_000,1.000465,0.750698,True,p_pos_100,0.030508,True,True,
objective-fragmented-95005,fragmented,95005,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_000"", ""p_neg_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_050"", ""p_neg_100"", ""p_pos_150""]",0.750698,0.030508,False,True,True,p_pos_100,0.030508,0.750698,False,p_pos_100,0.030508,True,False,
objective-fragmented-95006,fragmented,95006,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_pos_150"", ""p_000"", ""p_neg_150"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_neg_100""]",0.750084,0.500111,False,True,True,p_pos_050,0.500111,0.750084,False,p_pos_100,0.010544,True,False,
objective-fragmented-95006,fragmented,95006,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_pos_050,"[""p_pos_150"", ""p_000"", ""p_neg_150"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_neg_100""]",0.750084,1.000056,True,True,True,p_000,1.000056,0.750084,True,p_pos_100,0.010544,True,True,
objective-fragmented-95006,fragmented,95006,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_pos_150"", ""p_000"", ""p_neg_150"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_neg_100""]",0.750084,0.010544,False,True,True,p_pos_100,0.010544,0.750084,False,p_pos_100,0.010544,True,False,
objective-fragmented-95007,fragmented,95007,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_neg_100"", ""p_000"", ""p_pos_050"", ""p_neg_050"", ""p_pos_150"", ""p_neg_150"", ""p_pos_100""]",0.756418,0.508539,False,True,True,p_neg_050,0.508539,0.756418,False,p_neg_100,0.092803,True,False,
objective-fragmented-95007,fragmented,95007,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_neg_100"", ""p_000"", ""p_pos_050"", ""p_neg_050"", ""p_pos_150"", ""p_neg_150"", ""p_pos_100""]",0.756418,1.004297,True,True,True,p_000,1.004297,0.756418,True,p_neg_100,0.092803,True,True,
objective-fragmented-95007,fragmented,95007,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_neg_100"", ""p_000"", ""p_pos_050"", ""p_neg_050"", ""p_pos_150"", ""p_neg_150"", ""p_pos_100""]",0.756418,0.092803,False,True,True,p_neg_100,0.092803,0.756418,False,p_neg_100,0.092803,True,False,
objective-fragmented-95008,fragmented,95008,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_150"", ""p_pos_050"", ""p_000"", ""p_pos_100"", ""p_neg_150"", ""p_neg_100"", ""p_neg_050""]",0.752112,0.502814,False,True,True,p_neg_050,0.502814,0.752112,False,p_neg_100,0.053125,True,False,
objective-fragmented-95008,fragmented,95008,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_150"", ""p_pos_050"", ""p_000"", ""p_pos_100"", ""p_neg_150"", ""p_neg_100"", ""p_neg_050""]",0.752112,1.00141,True,True,True,p_000,1.00141,0.752112,True,p_neg_100,0.053125,True,True,
objective-fragmented-95008,fragmented,95008,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_150"", ""p_pos_050"", ""p_000"", ""p_pos_100"", ""p_neg_150"", ""p_neg_100"", ""p_neg_050""]",0.752112,0.053125,False,True,True,p_neg_100,0.053125,0.752112,False,p_neg_100,0.053125,True,False,
objective-fragmented-95009,fragmented,95009,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_pos_100"", ""p_neg_100"", ""p_neg_050"", ""p_neg_150"", ""p_pos_050"", ""p_000"", ""p_pos_150""]",0.750756,0.501008,False,True,True,p_pos_050,0.501008,0.750756,False,p_pos_050,0.501008,True,False,
objective-fragmented-95009,fragmented,95009,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_pos_050,"[""p_pos_100"", ""p_neg_100"", ""p_neg_050"", ""p_neg_150"", ""p_pos_050"", ""p_000"", ""p_pos_150""]",0.750756,1.000504,True,True,True,p_000,1.000504,0.750756,True,p_pos_100,0.031769,True,True,
objective-fragmented-95009,fragmented,95009,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_pos_100"", ""p_neg_100"", ""p_neg_050"", ""p_neg_150"", ""p_pos_050"", ""p_000"", ""p_pos_150""]",0.750756,0.031769,False,True,True,p_pos_100,0.031769,0.750756,False,p_pos_100,0.031769,True,False,
objective-fragmented-95010,fragmented,95010,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_neg_100"", ""p_pos_150"", ""p_000"", ""p_neg_150"", ""p_pos_050"", ""p_neg_050"", ""p_pos_100""]",0.751974,0.50263,False,True,True,p_neg_050,0.50263,0.751974,False,p_neg_050,0.50263,True,False,
objective-fragmented-95010,fragmented,95010,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_neg_100"", ""p_pos_150"", ""p_000"", ""p_neg_150"", ""p_pos_050"", ""p_neg_050"", ""p_pos_100""]",0.751974,1.001317,True,True,True,p_000,1.001317,0.751974,True,p_neg_050,0.50263,True,True,
objective-fragmented-95010,fragmented,95010,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_neg_100"", ""p_pos_150"", ""p_000"", ""p_neg_150"", ""p_pos_050"", ""p_neg_050"", ""p_pos_100""]",0.751974,0.051347,False,True,True,p_neg_100,0.051347,0.751974,False,p_neg_100,0.051347,True,False,
objective-fragmented-95011,fragmented,95011,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_000"", ""p_neg_150"", ""p_pos_100"", ""p_pos_150"", ""p_pos_050"", ""p_neg_050"", ""p_neg_100""]",0.750244,0.500326,False,True,True,p_pos_050,0.500326,0.750244,False,p_pos_100,0.018071,True,False,
objective-fragmented-95011,fragmented,95011,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_pos_050,"[""p_000"", ""p_neg_150"", ""p_pos_100"", ""p_pos_150"", ""p_pos_050"", ""p_neg_050"", ""p_neg_100""]",0.750244,1.000163,True,True,True,p_000,1.000163,0.750244,True,p_pos_100,0.018071,True,True,
objective-fragmented-95011,fragmented,95011,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_000"", ""p_neg_150"", ""p_pos_100"", ""p_pos_150"", ""p_pos_050"", ""p_neg_050"", ""p_neg_100""]",0.750244,0.018071,False,True,True,p_pos_100,0.018071,0.750244,False,p_pos_100,0.018071,True,False,
objective-fragmented-95012,fragmented,95012,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_000"", ""p_pos_050"", ""p_neg_100"", ""p_pos_150"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050""]",0.751093,0.501457,False,True,True,p_neg_050,0.501457,0.751093,False,p_neg_050,0.501457,True,False,
objective-fragmented-95012,fragmented,95012,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_000"", ""p_pos_050"", ""p_neg_100"", ""p_pos_150"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050""]",0.751093,1.000729,True,True,True,p_000,1.000729,0.751093,True,p_neg_100,0.038193,True,True,
objective-fragmented-95012,fragmented,95012,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_000"", ""p_pos_050"", ""p_neg_100"", ""p_pos_150"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050""]",0.751093,0.038193,False,True,True,p_neg_100,0.038193,0.751093,False,p_neg_100,0.038193,True,False,
objective-fragmented-95013,fragmented,95013,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_150"", ""p_000"", ""p_neg_050"", ""p_neg_100"", ""p_pos_050"", ""p_neg_150"", ""p_pos_100""]",0.753151,0.504197,False,True,True,p_neg_050,0.504197,0.753151,False,p_neg_100,0.064919,True,False,
objective-fragmented-95013,fragmented,95013,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_150"", ""p_000"", ""p_neg_050"", ""p_neg_100"", ""p_pos_050"", ""p_neg_150"", ""p_pos_100""]",0.753151,1.002105,True,True,True,p_000,1.002105,0.753151,True,p_neg_100,0.064919,True,True,
objective-fragmented-95013,fragmented,95013,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_150"", ""p_000"", ""p_neg_050"", ""p_neg_100"", ""p_pos_050"", ""p_neg_150"", ""p_pos_100""]",0.753151,0.064919,False,True,True,p_neg_100,0.064919,0.753151,False,p_neg_100,0.064919,True,False,
objective-fragmented-95014,fragmented,95014,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_pos_100"", ""p_pos_050"", ""p_pos_150"", ""p_neg_100"", ""p_neg_050"", ""p_000"", ""p_neg_150""]",0.751325,0.501766,False,True,True,p_pos_050,0.501766,0.751325,True,p_pos_100,0.042064,False,False,
objective-fragmented-95014,fragmented,95014,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_pos_050,"[""p_pos_100"", ""p_pos_050"", ""p_pos_150"", ""p_neg_100"", ""p_neg_050"", ""p_000"", ""p_neg_150""]",0.751325,1.000884,True,True,True,p_000,1.000884,0.751325,True,p_pos_100,0.042064,True,True,
objective-fragmented-95014,fragmented,95014,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_pos_100"", ""p_pos_050"", ""p_pos_150"", ""p_neg_100"", ""p_neg_050"", ""p_000"", ""p_neg_150""]",0.751325,0.042064,False,True,True,p_pos_100,0.042064,0.751325,False,p_000,1.000884,True,False,
objective-fragmented-95015,fragmented,95015,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_pos_100"", ""p_000"", ""p_neg_150"", ""p_neg_100"", ""p_pos_050"", ""p_pos_150"", ""p_neg_050""]",0.756448,0.50858,False,True,True,p_pos_050,0.50858,0.756448,False,p_pos_100,0.093024,True,False,
objective-fragmented-95015,fragmented,95015,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_pos_050,"[""p_pos_100"", ""p_000"", ""p_neg_150"", ""p_neg_100"", ""p_pos_050"", ""p_pos_150"", ""p_neg_050""]",0.756448,1.004317,True,True,True,p_000,1.004317,0.756448,True,p_pos_100,0.093024,True,True,
