task_id,scenario,seed,model,proposal_state,proposal_choice,protected_oracle_choice,presented_order,max_weighted_loss,actual_proposal_protected_loss,actual_proposal_violation,response_valid,format_normalized,reported_proposal_choice,reported_proposal_protected_loss,reported_threshold,reported_proposal_violation,recommended_policy_id,reported_recommended_protected_loss,certificate_fields_valid,valid_repair_certificate,error
objective-fragmented-90005,fragmented,90005,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_050"", ""p_neg_100"", ""p_neg_150"", ""p_neg_050"", ""p_000"", ""p_pos_150"", ""p_pos_100""]",0.251271,1.000003,True,True,False,p_000,1.000003,0.251271,True,p_neg_100,0.002537,True,True,
objective-fragmented-90006,fragmented,90006,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_100"", ""p_000"", ""p_pos_100"", ""p_neg_050"", ""p_neg_150"", ""p_pos_150"", ""p_pos_050""]",0.266196,0.031406,False,True,False,p_neg_100,0.031406,0.266196,False,p_neg_100,0.031406,True,False,
objective-fragmented-90006,fragmented,90006,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_100"", ""p_000"", ""p_pos_100"", ""p_neg_050"", ""p_neg_150"", ""p_pos_150"", ""p_pos_050""]",0.266196,1.000493,True,True,False,p_000,1.000493,0.266196,True,p_neg_100,0.031406,True,True,
objective-fragmented-90007,fragmented,90007,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_pos_050"", ""p_000"", ""p_pos_100"", ""p_neg_100"", ""p_neg_150"", ""p_neg_050"", ""p_pos_150""]",0.272172,0.042539,False,True,False,p_neg_100,0.042539,0.272172,False,p_neg_100,0.042539,True,False,
objective-fragmented-90007,fragmented,90007,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_050"", ""p_000"", ""p_pos_100"", ""p_neg_100"", ""p_neg_150"", ""p_neg_050"", ""p_pos_150""]",0.272172,1.000904,True,True,False,p_000,1.000904,0.272172,True,p_neg_100,2.000452,False,False,
objective-fragmented-90008,fragmented,90008,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_pos_150"", ""p_pos_050"", ""p_pos_100"", ""p_000"", ""p_neg_100"", ""p_neg_050"", ""p_neg_150""]",0.257323,0.014438,False,True,False,p_neg_100,0.014438,0.257323,False,p_neg_100,0.014438,True,False,
objective-fragmented-90008,fragmented,90008,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_150"", ""p_pos_050"", ""p_pos_100"", ""p_000"", ""p_neg_100"", ""p_neg_050"", ""p_neg_150""]",0.257323,1.000104,True,True,False,p_000,1.000104,0.257323,False,p_neg_100,0.014438,False,False,
objective-fragmented-90009,fragmented,90009,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_100"", ""p_pos_150"", ""p_pos_050"", ""p_neg_050"", ""p_pos_100"", ""p_000"", ""p_neg_150""]",0.293985,0.081389,False,True,False,p_neg_100,0.081389,0.293985,False,p_neg_100,0.081389,True,False,
objective-fragmented-90009,fragmented,90009,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_100"", ""p_pos_150"", ""p_pos_050"", ""p_neg_050"", ""p_pos_100"", ""p_000"", ""p_neg_150""]",0.293985,1.003307,True,True,False,p_000,1.003307,0.293985,True,p_neg_100,0.081389,True,True,
objective-fragmented-90010,fragmented,90010,mlx-community/Qwen3-8B-4bit,oracle_correct,p_pos_100,p_pos_100,"[""p_neg_050"", ""p_neg_100"", ""p_neg_150"", ""p_000"", ""p_pos_150"", ""p_pos_050"", ""p_pos_100""]",0.289742,0.074033,False,True,False,p_pos_100,0.074033,0.289742,False,p_pos_100,0.074033,True,False,
objective-fragmented-90010,fragmented,90010,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_pos_100,"[""p_neg_050"", ""p_neg_100"", ""p_neg_150"", ""p_000"", ""p_pos_150"", ""p_pos_050"", ""p_pos_100""]",0.289742,1.002737,True,True,False,p_000,1.002737,0.289742,True,p_pos_100,0.074033,True,True,
objective-fragmented-90011,fragmented,90011,mlx-community/Qwen3-8B-4bit,oracle_correct,p_pos_100,p_pos_100,"[""p_neg_100"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_000"", ""p_pos_150"", ""p_neg_150""]",0.271843,0.041932,False,True,False,p_pos_100,0.041932,0.271843,False,p_pos_100,0.041932,True,False,
objective-fragmented-90011,fragmented,90011,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_pos_100,"[""p_neg_100"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_000"", ""p_pos_150"", ""p_neg_150""]",0.271843,1.000879,True,True,False,p_000,1.000879,0.271843,True,p_pos_100,0.041932,True,True,
objective-fragmented-90012,fragmented,90012,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_pos_050"", ""p_neg_100"", ""p_neg_150"", ""p_pos_100""]",0.278003,0.053186,False,True,False,p_neg_100,0.053186,0.278003,False,p_neg_100,0.053186,True,False,
objective-fragmented-90012,fragmented,90012,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_pos_050"", ""p_neg_100"", ""p_neg_150"", ""p_pos_100""]",0.278003,1.001413,True,True,False,p_000,1.001413,0.278003,True,p_neg_100,0.053186,True,True,
objective-fragmented-90013,fragmented,90013,mlx-community/Qwen3-8B-4bit,oracle_correct,p_pos_100,p_pos_100,"[""p_pos_050"", ""p_pos_150"", ""p_neg_150"", ""p_neg_100"", ""p_pos_100"", ""p_000"", ""p_neg_050""]",0.298765,0.08957,False,True,False,p_pos_100,0.08957,0.298765,False,p_pos_100,0.08957,True,False,
objective-fragmented-90013,fragmented,90013,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_pos_100,"[""p_pos_050"", ""p_pos_150"", ""p_neg_150"", ""p_neg_100"", ""p_pos_100"", ""p_000"", ""p_neg_050""]",0.298765,1.004003,True,True,False,p_000,1.004003,0.298765,True,p_pos_100,0.08957,True,True,
objective-fragmented-90014,fragmented,90014,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_pos_050"", ""p_neg_050"", ""p_neg_100"", ""p_neg_150"", ""p_000"", ""p_pos_150"", ""p_pos_100""]",0.270072,0.038652,False,True,False,p_neg_100,0.038652,0.270072,False,p_neg_100,0.038652,True,False,
objective-fragmented-90014,fragmented,90014,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_050"", ""p_neg_050"", ""p_neg_100"", ""p_neg_150"", ""p_000"", ""p_pos_150"", ""p_pos_100""]",0.270072,1.000747,True,True,False,p_000,1.000747,0.270072,True,p_neg_100,0.038652,True,True,
objective-fragmented-90015,fragmented,90015,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_pos_100"", ""p_pos_050"", ""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_pos_150"", ""p_neg_150""]",0.277836,0.052883,False,True,False,p_neg_100,0.052883,0.277836,False,p_neg_100,0.052883,True,False,
objective-fragmented-90015,fragmented,90015,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_100"", ""p_pos_050"", ""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_pos_150"", ""p_neg_150""]",0.277836,1.001397,True,True,False,p_000,1.001397,0.277836,True,p_neg_100,0.052883,True,True,
objective-fragmented-90016,fragmented,90016,mlx-community/Qwen3-8B-4bit,oracle_correct,p_pos_100,p_pos_100,"[""p_neg_100"", ""p_pos_150"", ""p_000"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050"", ""p_pos_050""]",0.29941,0.090666,False,True,False,p_pos_100,0.090666,0.29941,False,p_pos_100,0.090666,True,False,
objective-fragmented-90016,fragmented,90016,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_pos_100,"[""p_neg_100"", ""p_pos_150"", ""p_000"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050"", ""p_pos_050""]",0.29941,1.004102,True,True,False,p_000,1.004102,0.29941,True,p_pos_100,0.090666,True,True,
objective-fragmented-90017,fragmented,90017,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_100"", ""p_pos_100"", ""p_000"", ""p_neg_050"", ""p_pos_050"", ""p_pos_150"", ""p_neg_150""]",0.292965,0.079629,False,True,False,p_neg_100,0.079629,0.292965,False,p_neg_100,0.079629,True,False,
objective-fragmented-90017,fragmented,90017,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_100"", ""p_pos_100"", ""p_000"", ""p_neg_050"", ""p_pos_050"", ""p_pos_150"", ""p_neg_150""]",0.292965,1.003165,True,True,False,p_000,1.003165,0.292965,True,p_neg_100,0.079629,True,True,
objective-fragmented-90018,fragmented,90018,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_050"", ""p_neg_150"", ""p_neg_100"", ""p_pos_150"", ""p_pos_100"", ""p_000"", ""p_pos_050""]",0.258126,0.015996,False,True,False,p_neg_100,0.015996,0.258126,False,p_neg_100,0.015996,True,False,
objective-fragmented-90018,fragmented,90018,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_050"", ""p_neg_150"", ""p_neg_100"", ""p_pos_150"", ""p_pos_100"", ""p_000"", ""p_pos_050""]",0.258126,1.000128,True,True,False,p_000,1.000128,0.258126,True,p_neg_100,0.015996,True,True,
objective-fragmented-90019,fragmented,90019,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_pos_050"", ""p_pos_100"", ""p_neg_100"", ""p_pos_150"", ""p_neg_050"", ""p_neg_150"", ""p_000""]",0.268428,0.035592,False,True,False,p_neg_100,0.035592,0.268428,False,p_neg_100,0.035592,True,False,
objective-fragmented-90019,fragmented,90019,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_050"", ""p_pos_100"", ""p_neg_100"", ""p_pos_150"", ""p_neg_050"", ""p_neg_150"", ""p_000""]",0.268428,1.000633,True,True,False,p_000,1.000633,0.268428,True,p_neg_100,0.035592,True,True,
objective-fragmented-90020,fragmented,90020,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_pos_050"", ""p_pos_150"", ""p_neg_100"", ""p_neg_050"", ""p_pos_100"", ""p_neg_150"", ""p_000""]",0.279729,0.056298,False,True,False,p_neg_100,0.056298,0.279729,False,p_neg_100,0.056298,True,False,
objective-fragmented-90020,fragmented,90020,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_050"", ""p_pos_150"", ""p_neg_100"", ""p_neg_050"", ""p_pos_100"", ""p_neg_150"", ""p_000""]",0.279729,1.001583,True,True,False,p_000,1.001583,0.279729,True,p_neg_100,0.056298,True,True,
objective-fragmented-90021,fragmented,90021,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_050"", ""p_000"", ""p_pos_050"", ""p_neg_150"", ""p_pos_150"", ""p_neg_100"", ""p_pos_100""]",0.261794,0.023058,False,True,False,p_neg_100,0.023058,0.261794,False,p_neg_100,0.023058,True,False,
objective-fragmented-90021,fragmented,90021,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_050"", ""p_000"", ""p_pos_050"", ""p_neg_150"", ""p_pos_150"", ""p_neg_100"", ""p_pos_100""]",0.261794,1.000266,True,True,False,p_000,1.000266,0.261794,True,p_neg_100,0.023058,True,True,
objective-fragmented-90022,fragmented,90022,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_150"", ""p_000"", ""p_neg_100"", ""p_pos_100"", ""p_pos_150"", ""p_pos_050"", ""p_neg_050""]",0.269992,0.038504,False,True,False,p_neg_100,0.038504,0.269992,False,p_neg_100,0.038504,True,False,
objective-fragmented-90022,fragmented,90022,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_150"", ""p_000"", ""p_neg_100"", ""p_pos_100"", ""p_pos_150"", ""p_pos_050"", ""p_neg_050""]",0.269992,1.000741,True,True,False,p_000,1.000741,0.269992,True,p_neg_100,0.038504,True,True,
objective-fragmented-90023,fragmented,90023,mlx-community/Qwen3-8B-4bit,oracle_correct,p_pos_100,p_pos_100,"[""p_000"", ""p_neg_100"", ""p_neg_050"", ""p_pos_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150""]",0.27529,0.048257,False,True,False,p_pos_100,0.048257,0.27529,False,p_pos_100,0.048257,True,False,
objective-fragmented-90023,fragmented,90023,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_pos_100,"[""p_000"", ""p_neg_100"", ""p_neg_050"", ""p_pos_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150""]",0.27529,1.001164,True,True,False,p_000,1.001164,0.27529,True,p_pos_100,0.048257,True,True,
objective-fragmented-90024,fragmented,90024,mlx-community/Qwen3-8B-4bit,oracle_correct,p_pos_100,p_pos_100,"[""p_pos_050"", ""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_pos_100"", ""p_neg_100"", ""p_neg_150""]",0.271649,0.041573,False,True,False,p_pos_100,0.041573,0.271649,False,p_pos_100,0.041573,True,False,
objective-fragmented-90024,fragmented,90024,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_pos_100,"[""p_pos_050"", ""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_pos_100"", ""p_neg_100"", ""p_neg_150""]",0.271649,1.000864,True,True,False,p_000,1.000864,0.271649,True,p_pos_100,0.041573,True,True,
objective-fragmented-90025,fragmented,90025,mlx-community/Qwen3-8B-4bit,oracle_correct,p_pos_100,p_pos_100,"[""p_neg_150"", ""p_neg_100"", ""p_neg_050"", ""p_pos_050"", ""p_000"", ""p_pos_150"", ""p_pos_100""]",0.275948,0.049455,False,True,False,p_pos_100,0.049455,0.275948,False,p_pos_100,0.049455,True,False,
objective-fragmented-90025,fragmented,90025,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_pos_100,"[""p_neg_150"", ""p_neg_100"", ""p_neg_050"", ""p_pos_050"", ""p_000"", ""p_pos_150"", ""p_pos_100""]",0.275948,1.001222,True,True,False,p_000,1.001222,0.275948,True,p_pos_100,0.049455,True,True,
objective-fragmented-90026,fragmented,90026,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_000"", ""p_pos_050"", ""p_neg_150"", ""p_neg_100"", ""p_pos_100"", ""p_neg_050"", ""p_pos_150""]",0.270389,0.03924,False,True,False,p_neg_100,0.03924,0.270389,False,p_neg_100,0.03924,True,False,
objective-fragmented-90026,fragmented,90026,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_000"", ""p_pos_050"", ""p_neg_150"", ""p_neg_100"", ""p_pos_100"", ""p_neg_050"", ""p_pos_150""]",0.270389,1.00077,True,True,False,p_000,1.00077,0.270389,True,p_neg_100,0.03924,True,True,
objective-fragmented-90027,fragmented,90027,mlx-community/Qwen3-8B-4bit,oracle_correct,p_pos_100,p_pos_100,"[""p_neg_150"", ""p_pos_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_050"", ""p_000"", ""p_neg_100""]",0.304434,0.099134,False,True,False,p_pos_100,0.099134,0.304434,False,p_neg_050,1.503272,True,False,
objective-fragmented-90027,fragmented,90027,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_pos_100,"[""p_neg_150"", ""p_pos_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_050"", ""p_000"", ""p_neg_100""]",0.304434,1.004902,True,True,False,p_000,1.004902,0.304434,True,p_pos_050,0.509733,True,False,
objective-fragmented-90028,fragmented,90028,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_pos_100"", ""p_000"", ""p_pos_150"", ""p_neg_050"", ""p_neg_100"", ""p_neg_150"", ""p_pos_050""]",0.302271,0.095503,False,True,False,p_neg_100,0.095503,0.302271,False,p_neg_100,0.095503,True,False,
objective-fragmented-90028,fragmented,90028,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_100"", ""p_000"", ""p_pos_150"", ""p_neg_050"", ""p_neg_100"", ""p_neg_150"", ""p_pos_050""]",0.302271,1.00455,True,True,False,p_000,1.00455,0.302271,True,p_neg_100,0.095503,True,True,
objective-fragmented-90029,fragmented,90029,mlx-community/Qwen3-8B-4bit,oracle_correct,p_pos_100,p_pos_100,"[""p_pos_150"", ""p_pos_050"", ""p_neg_100"", ""p_neg_150"", ""p_neg_050"", ""p_pos_100"", ""p_000""]",0.284427,0.064686,False,True,False,p_pos_100,0.064686,0.284427,False,p_000,1.00209,True,False,
objective-fragmented-90029,fragmented,90029,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_pos_100,"[""p_pos_150"", ""p_pos_050"", ""p_neg_100"", ""p_neg_150"", ""p_neg_050"", ""p_pos_100"", ""p_000""]",0.284427,1.00209,True,True,False,p_000,1.00209,0.284427,True,p_pos_100,0.064686,True,True,
objective-fragmented-90030,fragmented,90030,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_100"", ""p_neg_150"", ""p_pos_050"", ""p_pos_150"", ""p_pos_100"", ""p_neg_050"", ""p_000""]",0.302629,0.096106,False,True,False,p_neg_100,0.096106,0.302629,False,p_000,1.004608,True,False,
objective-fragmented-90030,fragmented,90030,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_100"", ""p_neg_150"", ""p_pos_050"", ""p_pos_150"", ""p_pos_100"", ""p_neg_050"", ""p_000""]",0.302629,1.004608,True,True,False,p_000,1.004608,0.302629,True,p_neg_100,0.096106,True,True,
objective-fragmented-90031,fragmented,90031,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_150"", ""p_neg_100"", ""p_pos_150"", ""p_000"", ""p_pos_100"", ""p_neg_050"", ""p_pos_050""]",0.289199,0.073085,False,True,False,p_neg_100,0.073085,0.289199,False,p_neg_100,0.073085,True,False,
objective-fragmented-90031,fragmented,90031,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_150"", ""p_neg_100"", ""p_pos_150"", ""p_000"", ""p_pos_100"", ""p_neg_050"", ""p_pos_050""]",0.289199,1.002667,True,True,False,p_000,1.002667,0.289199,True,p_neg_100,0.073085,True,True,
objective-intense_minority-90000,intense_minority,90000,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_pos_150"", ""p_neg_050"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150"", ""p_000"", ""p_neg_100""]",0.533611,0.065105,False,True,False,p_neg_100,0.065105,0.533611,False,p_neg_100,0.065105,True,False,
objective-intense_minority-90000,intense_minority,90000,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_150"", ""p_neg_050"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150"", ""p_000"", ""p_neg_100""]",0.533611,2.001059,True,True,False,p_000,2.001059,0.533611,True,p_neg_100,0.065105,True,True,
objective-intense_minority-90001,intense_minority,90001,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_pos_150"", ""p_pos_050"", ""p_neg_150"", ""p_000"", ""p_neg_050"", ""p_pos_100"", ""p_neg_100""]",0.550168,0.09576,False,True,False,p_neg_100,0.09576,0.550168,False,p_neg_100,0.09576,True,False,
objective-intense_minority-90001,intense_minority,90001,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_150"", ""p_pos_050"", ""p_neg_150"", ""p_000"", ""p_neg_050"", ""p_pos_100"", ""p_neg_100""]",0.550168,2.002291,True,True,False,p_000,2.002291,0.550168,True,p_neg_100,0.09576,True,True,
objective-intense_minority-90002,intense_minority,90002,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_000"", ""p_pos_050"", ""p_neg_100"", ""p_pos_150"", ""p_neg_050"", ""p_neg_150"", ""p_pos_100""]",0.531369,0.060887,False,True,False,p_neg_100,0.060887,0.531369,False,p_neg_100,0.060887,True,False,
objective-intense_minority-90002,intense_minority,90002,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_000"", ""p_pos_050"", ""p_neg_100"", ""p_pos_150"", ""p_neg_050"", ""p_neg_150"", ""p_pos_100""]",0.531369,2.000927,True,True,False,p_000,2.000927,0.531369,True,p_neg_100,0.060887,True,True,
objective-intense_minority-90003,intense_minority,90003,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_150"", ""p_pos_150"", ""p_000"", ""p_neg_100"", ""p_pos_100"", ""p_pos_050"", ""p_neg_050""]",0.505156,0.010259,False,True,False,p_neg_100,0.010259,0.505156,False,p_neg_100,0.010259,True,False,
objective-intense_minority-90003,intense_minority,90003,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_150"", ""p_pos_150"", ""p_000"", ""p_neg_100"", ""p_pos_100"", ""p_pos_050"", ""p_neg_050""]",0.505156,2.000026,True,True,False,p_000,2.000026,0.505156,True,p_neg_100,0.010259,True,True,
objective-intense_minority-90004,intense_minority,90004,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_000"", ""p_neg_050"", ""p_neg_100"", ""p_neg_150"", ""p_pos_150"", ""p_pos_100"", ""p_pos_050""]",0.52057,0.040328,False,True,False,p_neg_100,0.040328,0.52057,False,p_neg_100,0.040328,True,False,
objective-intense_minority-90004,intense_minority,90004,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_000"", ""p_neg_050"", ""p_neg_100"", ""p_neg_150"", ""p_pos_150"", ""p_pos_100"", ""p_pos_050""]",0.52057,2.000407,True,True,False,p_000,2.000407,0.52057,True,p_neg_100,0.040328,True,True,
objective-intense_minority-90005,intense_minority,90005,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_pos_050"", ""p_neg_100"", ""p_neg_150"", ""p_neg_050"", ""p_000"", ""p_pos_150"", ""p_pos_100""]",0.532879,0.063729,False,True,False,p_neg_100,0.063729,0.532879,False,p_neg_100,0.063729,True,False,
objective-intense_minority-90005,intense_minority,90005,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_050"", ""p_neg_100"", ""p_neg_150"", ""p_neg_050"", ""p_000"", ""p_pos_150"", ""p_pos_100""]",0.532879,2.001015,True,True,False,p_000,2.001015,0.532879,True,p_neg_100,0.063729,True,True,
objective-intense_minority-90006,intense_minority,90006,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_100"", ""p_000"", ""p_pos_100"", ""p_neg_050"", ""p_neg_150"", ""p_pos_150"", ""p_pos_050""]",0.511556,0.02285,False,True,False,p_neg_100,0.02285,0.511556,False,p_neg_100,0.02285,True,False,
objective-intense_minority-90006,intense_minority,90006,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_100"", ""p_000"", ""p_pos_100"", ""p_neg_050"", ""p_neg_150"", ""p_pos_150"", ""p_pos_050""]",0.511556,2.000131,True,True,False,p_000,2.000131,0.511556,True,p_neg_100,0.02285,True,True,
objective-intense_minority-90007,intense_minority,90007,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_pos_050"", ""p_000"", ""p_pos_100"", ""p_neg_100"", ""p_neg_150"", ""p_neg_050"", ""p_pos_150""]",0.539441,0.075997,False,True,False,p_neg_100,0.075997,0.539441,False,p_neg_100,0.075997,True,False,
objective-intense_minority-90007,intense_minority,90007,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_050"", ""p_000"", ""p_pos_100"", ""p_neg_100"", ""p_neg_150"", ""p_neg_050"", ""p_pos_150""]",0.539441,2.001443,True,True,False,p_000,2.001443,0.539441,True,p_neg_100,0.075997,True,True,
objective-intense_minority-90008,intense_minority,90008,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_pos_150"", ""p_pos_050"", ""p_pos_100"", ""p_000"", ""p_neg_100"", ""p_neg_050"", ""p_neg_150""]",0.534471,0.06672,False,True,False,p_neg_100,0.06672,0.534471,False,p_neg_100,0.06672,True,False,
objective-intense_minority-90008,intense_minority,90008,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_150"", ""p_pos_050"", ""p_pos_100"", ""p_000"", ""p_neg_100"", ""p_neg_050"", ""p_neg_150""]",0.534471,2.001113,True,True,False,p_000,2.001113,0.534471,True,p_neg_100,0.06672,True,True,
objective-intense_minority-90009,intense_minority,90009,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_100"", ""p_pos_150"", ""p_pos_050"", ""p_neg_050"", ""p_pos_100"", ""p_000"", ""p_neg_150""]",0.511258,0.022267,False,True,False,p_neg_100,0.022267,0.511258,False,p_neg_100,0.022267,True,False,
objective-intense_minority-90009,intense_minority,90009,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_100"", ""p_pos_150"", ""p_pos_050"", ""p_neg_050"", ""p_pos_100"", ""p_000"", ""p_neg_150""]",0.511258,2.000124,True,True,False,p_000,2.000124,0.511258,True,p_neg_100,0.022267,True,True,
objective-intense_minority-90010,intense_minority,90010,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_050"", ""p_neg_100"", ""p_neg_150"", ""p_000"", ""p_pos_150"", ""p_pos_050"", ""p_pos_100""]",0.533013,0.06398,False,True,False,p_neg_100,0.06398,0.533013,False,p_neg_100,0.06398,True,False,
objective-intense_minority-90010,intense_minority,90010,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_050"", ""p_neg_100"", ""p_neg_150"", ""p_000"", ""p_pos_150"", ""p_pos_050"", ""p_pos_100""]",0.533013,2.001023,True,True,False,p_000,2.001023,0.533013,True,p_neg_100,0.06398,True,True,
objective-intense_minority-90011,intense_minority,90011,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_100"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_000"", ""p_pos_150"", ""p_neg_150""]",0.507622,0.01513,False,True,False,p_neg_100,0.01513,0.507622,False,p_neg_100,0.01513,True,False,
